u_id,u_sentiment,u_stance
3151289493,mixed,other
3517506675,mixed,other
1336478232,mixed,other
447795954,mixed,other
595361661,negative,remain
273582456,mixed,other
101263083,mixed,other
237724213,mixed,other
906735979,mixed,other
2215726688,mixed,other
2165253998,mixed,remain
87549962,mixed,other
20402451,mixed,other
14163474,mixed,remain
405407239,mixed,other
24859059,mixed,other
2428985737,negative,remain
68806595,mixed,other
301875189,mixed,other
17024991,mixed,other
368903773,mixed,other
313488283,negative,other
337060340,mixed,other
32369839,mixed,other
19529210,mixed,other
48610914,mixed,other
1764389185,mixed,other
36796554,negative,other
49592293,mixed,other
1967050530,mixed,other
1711239498,mixed,other
237122922,mixed,leave
188464696,mixed,other
3392820573,positive,remain
157665977,mixed,other
210376076,mixed,other
45260924,mixed,remain
112902058,mixed,other
2474631319,mixed,other
234442133,mixed,other
621533,mixed,other
22600514,neutral,other
116642061,positive,other
295317264,mixed,other
31244581,mixed,other
829779132,mixed,other
3136363472,mixed,other
2160973969,mixed,other
2816884699,mixed,other
398110728,mixed,other
3524068456,positive,other
512036831,mixed,other
2532900043,mixed,remain
861193664,mixed,other
196498971,mixed,other
957220153,mixed,other
914239874,mixed,other
981158917,mixed,other
497789134,mixed,other
321294341,mixed,other
3292911977,mixed,other
240375818,mixed,other
46671396,mixed,other
291687597,mixed,other
455776925,mixed,other
555835154,neutral,other
17163446,mixed,other
90350594,mixed,other
3358305718,mixed,other
494026634,positive,other
77528520,mixed,other
23765349,mixed,other
151549787,mixed,remain
394160128,mixed,other
38667770,mixed,other
46615988,mixed,other
376186410,mixed,other
1863153056,mixed,other
1345173715,mixed,other
323685593,mixed,other
408067826,mixed,other
56978179,mixed,other
238830916,mixed,other
111118288,mixed,other
257500789,mixed,other
146527302,mixed,other
44463986,mixed,other
296791725,mixed,other
560521928,mixed,other
195658478,mixed,other
450174291,mixed,other
445822246,mixed,other
372184250,mixed,other
1443624139,mixed,other
556043515,mixed,other
150845653,mixed,other
2462995626,mixed,other
599374897,neutral,other
1062894738,mixed,other
38282795,mixed,other
22125489,mixed,other
587301887,positive,other
2848774011,mixed,other
137700234,mixed,other
3915995360,mixed,other
496913969,mixed,other
18951658,mixed,other
1438502760,mixed,leave
38823427,mixed,other
219648583,negative,other
60486908,mixed,other
2229992075,mixed,other
419951447,mixed,other
379222014,mixed,other
382289387,mixed,other
57140290,mixed,other
306452676,mixed,other
586613020,mixed,other
355511046,mixed,other
4045734256,mixed,leave
2901964056,mixed,other
21223877,mixed,other
521277615,mixed,other
2274839983,mixed,other
145659842,mixed,other
3493524137,mixed,other
226512656,mixed,other
29009528,mixed,other
632511744,mixed,other
2586406418,mixed,other
1731763963,mixed,other
4706703257,mixed,other
1615254391,negative,other
2977103711,mixed,other
3047138102,mixed,other
225376513,mixed,other
4707074956,mixed,other
454939289,mixed,other
128118246,mixed,remain
2777145433,mixed,other
116273314,mixed,other
2813112364,positive,other
4000549162,neutral,other
3309139420,mixed,other
1189743062,mixed,remain
284992262,mixed,other
1731383101,mixed,other
1262414274,mixed,other
1854041576,mixed,other
1731591678,mixed,other
1731705727,mixed,other
1731312690,mixed,other
215638702,mixed,other
2330702908,mixed,leave
2208839136,negative,other
2495875008,mixed,other
2332024057,mixed,other
14275129,mixed,other
334890757,mixed,other
154063703,negative,other
37845529,mixed,other
49443643,mixed,other
984287377,mixed,other
210187957,mixed,other
2180489057,mixed,other
2208677737,mixed,other
82576063,mixed,other
2943736768,mixed,remain
117519659,mixed,other
16219459,negative,other
28153563,mixed,other
873079502,mixed,other
399246036,mixed,remain
91545924,neutral,other
544404148,mixed,remain
47576958,mixed,other
573493507,mixed,other
184742394,mixed,other
20922525,mixed,other
55611314,mixed,other
23581265,mixed,other
3011965307,mixed,other
1072583418,positive,other
263647843,mixed,other
20585449,mixed,other
1025825479,mixed,other
88406498,mixed,other
2346770258,mixed,other
1541234203,mixed,remain
440877283,mixed,other
39465286,mixed,other
170413035,mixed,other
342644076,mixed,other
1278050952,mixed,other
1672302936,mixed,remain
15653014,mixed,other
15701017,mixed,remain
2575899541,mixed,other
538269776,mixed,other
618242883,mixed,other
487510550,mixed,other
18602626,mixed,other
422022430,positive,remain
337708461,mixed,other
4217720103,mixed,other
381143161,neutral,other
113389280,mixed,remain
2216508649,mixed,remain
17865711,mixed,other
15613324,negative,other
418217963,mixed,other
16943925,negative,other
2478392850,mixed,other
3761322683,mixed,other
2235917540,mixed,other
3245469207,positive,leave
17875848,mixed,other
20912670,positive,other
1380353030,mixed,remain
2550811854,mixed,remain
142020650,mixed,other
595124541,mixed,other
415465501,mixed,other
249768777,mixed,other
3175484619,mixed,remain
2375311836,mixed,other
2637300398,mixed,other
99471977,mixed,remain
121158213,mixed,other
40328384,mixed,other
3694310716,mixed,other
17965092,mixed,other
2935295073,mixed,other
601089226,mixed,other
3188677015,mixed,other
21199633,positive,remain
19935108,mixed,other
633556748,mixed,other
17875811,mixed,other
795521690,mixed,other
240271345,mixed,other
2256972362,mixed,other
997293914,mixed,other
856010760,mixed,other
237941696,mixed,other
18662449,mixed,other
447349987,mixed,other
1914170347,mixed,other
133663801,mixed,remain
18022037,mixed,other
3037505813,mixed,other
926067757,mixed,other
2927021722,mixed,other
57688074,mixed,other
84041516,mixed,other
163832857,mixed,remain
388383447,mixed,other
2893323185,mixed,other
201382546,mixed,other
5499602,mixed,other
3512242402,negative,other
51460545,mixed,other
3257067453,mixed,other
34625445,mixed,other
208433533,mixed,other
21408400,mixed,other
474788981,mixed,other
348434789,mixed,other
10971502,mixed,other
2874007189,mixed,other
268900152,mixed,other
469832089,mixed,other
976988131,mixed,other
469848894,mixed,other
86759043,mixed,other
1513760676,positive,other
1311587726,mixed,other
2891791995,mixed,other
1162112953,mixed,other
847188690,mixed,other
597445019,mixed,remain
2182497116,mixed,other
129550342,mixed,other
97470270,mixed,other
326616900,mixed,other
1169031146,mixed,other
761146784,mixed,other
2291309870,mixed,other
2562709148,mixed,other
989166360,mixed,other
787546010,mixed,other
103935813,mixed,other
16654768,mixed,other
381718723,mixed,other
345517008,mixed,other
55232967,mixed,other
219016598,mixed,other
395090674,mixed,other
1028915132,mixed,remain
2231301349,mixed,other
102793411,mixed,other
3068186927,mixed,other
375621789,mixed,other
14627081,mixed,other
83250378,mixed,other
4084169127,mixed,other
194499826,mixed,other
473131319,mixed,other
3535513037,mixed,other
2784366631,mixed,other
61795780,mixed,other
2305929534,mixed,other
123616345,mixed,other
328686317,mixed,remain
253813562,mixed,other
137253079,mixed,remain
25482342,mixed,other
778976910,mixed,other
4172300784,mixed,remain
16394067,mixed,other
87665434,mixed,other
1195087230,mixed,other
3817868895,mixed,remain
20180101,mixed,other
136806185,mixed,other
290160887,mixed,other
37898630,mixed,remain
2533014732,mixed,other
367637736,mixed,other
16174187,mixed,other
2182345454,mixed,other
4143660646,mixed,other
3536315294,positive,leave
866549233,mixed,other
1557483554,mixed,other
1664939335,mixed,other
62096167,positive,other
195699945,mixed,other
336020675,mixed,other
43774629,mixed,other
4697085529,positive,other
139198644,negative,other
605304896,mixed,other
493174446,mixed,remain
19916920,mixed,leave
251752579,mixed,other
14619565,mixed,other
106588420,mixed,other
112747728,mixed,other
3201139757,negative,other
551072930,mixed,other
322254752,mixed,other
127668101,mixed,other
1140059360,mixed,other
203044507,mixed,other
35769534,mixed,other
22913742,mixed,other
22179579,mixed,other
198793305,mixed,other
17687202,mixed,other
383668576,mixed,other
2862896183,mixed,other
272467910,mixed,other
302784992,mixed,other
123933889,positive,other
28096651,mixed,other
45715838,mixed,other
18673064,mixed,other
135989677,mixed,other
196300844,mixed,other
466469335,mixed,other
14085096,mixed,other
3295166474,mixed,other
3032393469,mixed,other
120036324,mixed,other
102674051,mixed,other
2771376140,mixed,other
1151499205,mixed,other
2777975796,mixed,other
89227431,mixed,other
2769446331,positive,leave
3318406450,mixed,remain
941692219,negative,other
29999737,negative,other
3041523664,mixed,other
1429666615,mixed,other
3092360543,mixed,other
1159642266,mixed,remain
1168275776,mixed,other
2605893493,mixed,other
47456979,mixed,other
802119656,mixed,other
475747980,mixed,other
17884125,mixed,other
633248951,mixed,other
249089439,mixed,other
18568556,mixed,other
934870518,mixed,other
1493246966,mixed,other
46849519,positive,other
327038606,mixed,other
2804480622,mixed,other
3122211,mixed,other
1935079483,mixed,other
57661046,mixed,other
45800689,mixed,other
26872414,mixed,other
2492983705,mixed,other
1066949670,mixed,other
24358021,positive,other
68659708,mixed,other
3682565893,neutral,other
3682601773,neutral,other
457642629,mixed,other
610514508,mixed,other
23793085,mixed,other
99041669,mixed,remain
54351001,mixed,other
137022165,mixed,other
47636400,mixed,other
2978115501,positive,other
293580185,mixed,other
3729134428,positive,other
28139449,mixed,other
271973260,neutral,other
1038620035,mixed,other
184939936,mixed,other
2252503480,mixed,other
281742223,mixed,remain
4536278127,mixed,other
1042549291,neutral,other
329161047,mixed,other
394638872,mixed,other
14808226,mixed,other
701161117,mixed,other
3372909635,mixed,other
2946229697,mixed,other
65587192,mixed,other
341054873,mixed,other
1318373582,mixed,other
2359318093,mixed,other
21997682,negative,remain
3927705615,mixed,other
88366277,mixed,other
44081874,mixed,remain
3138521631,mixed,other
19709510,mixed,other
400655791,mixed,other
317882775,mixed,other
45634143,negative,other
579256074,mixed,other
590312609,mixed,other
130597263,mixed,other
380847682,mixed,remain
14493067,mixed,other
3364698892,mixed,other
1109851152,mixed,other
570836581,mixed,other
23768201,mixed,other
3435756377,mixed,other
1373142612,mixed,other
833070439,mixed,other
28661343,mixed,other
2607360637,positive,other
281183285,mixed,other
233156917,mixed,other
24748347,mixed,other
122940070,mixed,other
149084035,mixed,other
338344163,neutral,other
823161049,positive,other
1097771036,mixed,other
3135098986,mixed,other
91312079,mixed,other
2625492910,negative,remain
158690397,mixed,other
73128344,mixed,other
109974397,mixed,other
164055402,mixed,other
2833818668,mixed,other
58485081,mixed,other
1229641040,mixed,other
1104111116,negative,other
3438202888,mixed,other
281452710,positive,other
68741628,mixed,other
381486941,mixed,other
14085002,mixed,other
16252903,mixed,other
83811105,negative,other
566644076,mixed,other
20668906,mixed,other
256716733,mixed,other
4713450994,positive,remain
358418628,mixed,other
315219881,mixed,other
1254661226,negative,other
2271783445,mixed,other
1483217395,mixed,other
84082649,mixed,other
94576198,mixed,other
155337323,mixed,other
2726447790,mixed,other
18809898,mixed,other
1001992369,mixed,other
1733162454,mixed,other
257088949,mixed,other
125022136,mixed,other
354726923,mixed,other
26325075,mixed,other
236330848,mixed,remain
390723707,mixed,other
19855612,positive,other
376775023,mixed,other
218092926,mixed,other
228410269,mixed,other
136881432,mixed,other
340814333,mixed,other
507429750,mixed,other
8766702,mixed,other
499960875,mixed,other
453856839,mixed,other
182853885,mixed,other
3297922053,mixed,other
273155723,mixed,other
1952818166,mixed,other
337063401,mixed,other
2549979386,mixed,other
799150309,mixed,other
805752656,mixed,other
737662800,mixed,other
2386108843,mixed,other
477710702,neutral,other
1444157634,neutral,other
848174551,mixed,other
50352980,mixed,other
2491232900,mixed,other
1734681512,mixed,other
22279004,mixed,other
450896622,mixed,other
65192394,mixed,other
272918755,mixed,other
790546093,mixed,other
6015212,mixed,remain
42498542,mixed,remain
1242279008,mixed,other
18213163,mixed,other
49233000,mixed,other
20562637,mixed,other
16746076,mixed,other
34842243,mixed,other
223002553,mixed,remain
86171168,mixed,remain
42229043,mixed,other
19868904,mixed,other
619051880,mixed,other
19451560,mixed,other
48998272,mixed,remain
199088271,mixed,remain
588361459,mixed,other
138524618,mixed,remain
14922536,mixed,other
106925853,mixed,other
589997266,mixed,other
1976357976,mixed,other
1440028286,mixed,remain
45932801,mixed,remain
171209540,mixed,other
88001681,mixed,other
94086699,mixed,other
2369228766,mixed,other
2855041037,mixed,other
138832318,negative,other
70896129,mixed,other
396986369,mixed,remain
2723146868,mixed,remain
111142773,mixed,other
80473367,mixed,other
3052926685,mixed,other
1179710990,mixed,other
396797216,mixed,other
2773632487,mixed,other
2706755953,mixed,other
2707007660,mixed,other
2706445482,mixed,other
110434540,mixed,other
39731436,mixed,other
4165273288,mixed,other
4190266593,mixed,other
2516340558,mixed,other
619155928,mixed,other
1584070627,mixed,other
570082199,mixed,other
2583673568,mixed,other
123107239,mixed,other
50154932,mixed,other
1068712070,mixed,other
49310634,mixed,other
304884944,mixed,other
2736512435,mixed,other
45181090,mixed,other
465580387,negative,other
461827669,mixed,other
3378663010,neutral,other
2792425646,mixed,other
2266527841,mixed,other
225042852,mixed,other
390254782,mixed,remain
1417139450,mixed,other
733264453,mixed,remain
625548925,mixed,remain
1490528286,positive,leave
441187574,mixed,remain
1650539874,positive,leave
1924197108,positive,leave
195229043,mixed,remain
260632904,mixed,other
24214759,mixed,other
60028698,mixed,other
2502467109,mixed,leave
4612157237,mixed,other
2968913685,neutral,other
494454945,negative,other
23452759,mixed,other
3415399805,mixed,other
2968679963,mixed,other
6810242,mixed,other
23207410,mixed,leave
1533143322,mixed,other
20595504,mixed,other
3492479789,mixed,remain
17622098,mixed,other
33227875,mixed,other
35227730,mixed,other
20860190,positive,other
2797396292,negative,other
3086723719,mixed,other
2788312034,negative,other
24692487,mixed,other
268487073,mixed,other
16030327,mixed,other
20901851,mixed,other
403470749,mixed,other
28527686,negative,other
343713693,mixed,other
49035671,mixed,other
301348885,mixed,other
67036582,mixed,other
2595176995,mixed,other
22642056,mixed,other
23185674,mixed,other
4626131069,neutral,remain
1450876442,mixed,other
135598300,mixed,other
14138603,mixed,other
4553245280,mixed,other
4553119632,mixed,other
4446594875,mixed,other
4609709756,positive,other
4609716918,positive,other
22502527,mixed,other
2196006330,mixed,other
3013003843,mixed,other
81703941,negative,other
414853156,mixed,other
1938891602,mixed,other
11711862,mixed,other
138443341,mixed,other
349381100,mixed,other
634496564,mixed,other
496326581,positive,other
1275759283,mixed,other
43877765,mixed,other
3249175954,positive,other
3438230812,positive,remain
271080643,mixed,other
216642693,mixed,other
206134168,mixed,other
223157835,mixed,other
1190619092,mixed,other
632880472,mixed,other
859931036,mixed,other
1208771298,mixed,other
562236448,mixed,other
344591305,mixed,other
279973454,mixed,other
2194982924,positive,other
4328945783,negative,other
19777438,mixed,other
1726164636,mixed,other
217795218,positive,other
292842529,mixed,other
515851872,mixed,other
3068408901,mixed,other
363253821,mixed,other
362731021,mixed,other
2221986284,mixed,other
363258777,mixed,other
363224666,mixed,other
203811300,mixed,other
533578801,mixed,other
3003173050,mixed,other
110652735,mixed,other
3004212106,negative,other
20988550,negative,remain
1401614113,mixed,other
5862532,mixed,other
61521810,positive,other
161227746,mixed,remain
19351066,mixed,other
4709135909,mixed,other
61102833,positive,other
2533094488,mixed,other
1223389308,mixed,other
1137826866,mixed,other
2186457975,mixed,remain
3397411169,mixed,other
3043883339,mixed,other
28234634,mixed,other
3144449631,mixed,other
4193226789,mixed,other
2473535811,negative,other
22666780,mixed,other
166583088,mixed,other
4048259655,mixed,other
430245429,mixed,other
385864702,neutral,other
1058939384,mixed,other
156709781,mixed,other
17968258,mixed,other
83109088,negative,remain
122662012,mixed,other
71114802,mixed,other
64000527,mixed,other
2728977696,mixed,other
4718805797,mixed,other
19158925,mixed,other
50502447,mixed,other
39743549,mixed,other
4656317909,mixed,other
20368957,mixed,other
582894171,mixed,other
395020586,mixed,other
145671928,mixed,other
219456015,mixed,leave
14687256,mixed,other
144506518,mixed,other
276930324,mixed,other
2618258380,negative,other
125604902,mixed,other
806048600,mixed,other
185789804,mixed,other
1052785512,mixed,other
2493701,mixed,other
3100378623,mixed,other
2340933980,mixed,other
196117813,mixed,other
330925718,mixed,other
96237313,mixed,other
34741879,negative,other
76910975,mixed,other
28105607,mixed,other
171442993,mixed,other
3309519556,mixed,other
375032879,mixed,other
599145252,mixed,other
9919602,mixed,other
705865183,mixed,other
4363400483,positive,other
2519894455,mixed,other
115913059,mixed,other
1172571643,mixed,other
569057715,mixed,other
843927324,mixed,other
936365298,mixed,other
32861321,mixed,remain
387306477,mixed,other
592927998,mixed,other
480760863,neutral,other
588286522,mixed,other
2891328703,mixed,other
2445185294,mixed,other
232591631,mixed,other
447005422,neutral,remain
37072353,mixed,other
114188082,mixed,other
14190593,mixed,other
2508422724,mixed,other
4010844315,mixed,other
1374909770,mixed,other
66215408,mixed,other
336450612,mixed,other
30014270,mixed,other
250068634,mixed,other
203670402,mixed,remain
792460832,mixed,other
804014294,mixed,other
324964510,mixed,other
533471574,mixed,other
1962589284,mixed,remain
964362996,mixed,other
483149562,mixed,other
4370662756,mixed,other
1032058076,mixed,other
130871721,positive,other
430761655,mixed,other
788181799,mixed,remain
295746379,mixed,other
2313523902,mixed,remain
916610725,mixed,other
257587581,mixed,other
222071099,mixed,other
19497653,mixed,other
309126590,mixed,other
155218018,mixed,other
343574186,mixed,other
257795450,mixed,other
2426920121,mixed,other
959947411,mixed,other
2225025036,mixed,other
18541636,mixed,other
246734367,mixed,other
7174972,mixed,other
25667702,mixed,other
884184042,positive,other
2371261604,mixed,other
22846112,mixed,other
2815003576,mixed,other
396135273,mixed,other
2902821,mixed,other
4079154988,mixed,remain
1407507386,neutral,other
492092224,mixed,other
109672719,mixed,remain
101598139,mixed,other
1020397926,mixed,other
90806990,mixed,other
386542585,mixed,other
133657261,neutral,other
3310803387,mixed,other
24359911,mixed,other
2484346413,mixed,other
9623582,mixed,other
1909306080,mixed,other
1098982633,mixed,other
2761757535,mixed,other
424975108,mixed,other
209734424,mixed,other
2447038212,mixed,other
19011697,mixed,other
3025931330,mixed,other
272096898,mixed,other
804944143,mixed,other
2167456620,neutral,other
29682007,positive,remain
3047786710,mixed,other
1210011096,mixed,other
101870008,mixed,other
2653562108,mixed,remain
618137887,mixed,other
155273629,mixed,other
130463591,mixed,other
1280976728,mixed,other
365549928,mixed,other
4127905264,mixed,other
4149233415,mixed,other
57957137,mixed,other
3638128881,mixed,other
80852128,mixed,other
5136281,mixed,other
411443328,mixed,other
186983481,mixed,other
325221033,mixed,remain
2365667401,negative,other
3088796493,mixed,other
25488725,mixed,other
10121022,mixed,other
19654407,mixed,other
3542881157,mixed,other
747943932,mixed,other
542898267,positive,other
1420724989,mixed,other
209796062,mixed,remain
1268018504,mixed,other
339811914,mixed,other
4691217391,positive,other
1232314759,mixed,other
2753387726,mixed,other
154080395,neutral,other
2537198585,mixed,other
609488300,mixed,other
139221296,mixed,other
18850192,mixed,other
55419810,mixed,other
24502699,mixed,other
1625182088,mixed,other
4089692663,mixed,other
140119443,mixed,other
995764722,mixed,other
1894896583,mixed,other
194420139,mixed,other
196145717,mixed,other
311381225,mixed,remain
49605172,mixed,other
23419018,mixed,other
139803217,mixed,other
45305921,mixed,other
161684735,mixed,other
18937510,mixed,other
369982494,mixed,other
1114319616,mixed,other
428610062,mixed,remain
587777343,mixed,other
330133120,mixed,other
2903221,mixed,other
454015086,mixed,other
484697894,mixed,other
175322763,mixed,other
85113534,mixed,other
434352347,mixed,other
267283669,mixed,other
3291634115,mixed,remain
301491152,positive,other
420938460,mixed,other
281052918,mixed,other
61439905,mixed,other
4118029197,mixed,other
137393382,mixed,other
347890756,neutral,other
237198979,neutral,other
913793736,neutral,remain
148367350,mixed,other
229499804,mixed,other
1156879075,mixed,other
2180971107,mixed,other
318972251,mixed,other
29984637,mixed,other
17116570,neutral,other
8720562,mixed,other
2799903949,mixed,other
1485796802,mixed,remain
2365586707,mixed,other
20449363,negative,other
190145090,mixed,other
202159797,negative,other
140473314,mixed,other
25488729,mixed,other
2402787696,mixed,other
313507132,mixed,other
203412480,mixed,other
444118187,mixed,other
2420112513,mixed,other
1262249239,mixed,other
314564645,mixed,other
112650483,mixed,other
4141162227,mixed,other
4689476767,mixed,other
431437050,mixed,other
34674979,mixed,other
107681117,negative,remain
153826040,mixed,other
277435177,mixed,other
1427610757,negative,other
4360412417,mixed,other
251502287,mixed,other
64698827,mixed,remain
17732518,mixed,other
703840690,neutral,other
46711375,mixed,other
22314440,negative,other
473665415,mixed,other
1254323509,mixed,other
555299478,mixed,other
132136847,mixed,other
3065675733,mixed,other
79663990,mixed,other
36312312,mixed,other
198141781,mixed,remain
2180164291,mixed,remain
57675435,mixed,other
63681843,mixed,other
2874682620,mixed,other
141765939,positive,other
4126734939,positive,other
164617045,negative,other
326325089,positive,leave
364384953,mixed,other
13666,mixed,other
259685077,mixed,other
309190582,mixed,other
2649099231,mixed,leave
2849708643,mixed,other
3360099802,mixed,remain
705609038,positive,other
261599010,mixed,other
1027152660,mixed,other
18446493,mixed,other
4104171795,mixed,other
16884804,mixed,other
3040474978,mixed,other
4155584686,mixed,other
4148196375,mixed,other
4155612447,mixed,other
2911255590,mixed,other
353614651,mixed,other
118710898,positive,other
71228052,mixed,other
176089366,mixed,other
17674721,mixed,other
83420146,mixed,other
213813339,mixed,other
3378740320,positive,leave
111298617,mixed,remain
1124992675,mixed,other
632321585,mixed,other
2385891318,mixed,other
220066548,mixed,other
1543054722,mixed,other
21895544,mixed,other
43317911,mixed,other
579702107,mixed,other
63222576,mixed,other
175736280,mixed,other
142742817,mixed,other
2189967965,mixed,other
1204707642,mixed,other
10971102,mixed,other
39723601,mixed,other
69606460,mixed,other
16872315,mixed,other
619798240,mixed,remain
20059367,mixed,other
2721681444,mixed,other
220284089,mixed,remain
453815493,mixed,other
20578408,mixed,other
2495611461,mixed,other
37400272,mixed,other
41439201,mixed,other
1519811394,mixed,other
1395321296,mixed,other
607591827,mixed,other
20217233,mixed,other
385482181,mixed,other
24211594,mixed,other
352516972,mixed,other
278654851,neutral,other
3368977690,neutral,other
406572284,neutral,remain
1121931865,mixed,other
79231168,mixed,other
117812426,mixed,other
3194158978,mixed,other
872363382,negative,remain
427351151,positive,other
116714197,mixed,other
131803337,mixed,other
3246226755,mixed,other
2515429872,mixed,other
295309894,mixed,leave
18730891,negative,other
39974818,mixed,other
745165314,mixed,other
394030725,mixed,other
282743659,negative,remain
63493080,mixed,other
1461324265,mixed,other
60890273,mixed,other
81831058,positive,other
3345295611,mixed,other
108248368,negative,other
19444575,mixed,other
3245983359,mixed,other
655053,mixed,other
136069644,mixed,other
132464577,negative,other
128929917,mixed,other
526871737,mixed,other
2768195631,mixed,other
125630768,mixed,remain
107398834,mixed,other
2754554921,mixed,other
426745514,mixed,other
34574723,mixed,other
240833936,mixed,other
42399611,mixed,remain
1951828382,mixed,remain
74964809,mixed,remain
249750606,negative,other
985567560,mixed,other
589532852,negative,remain
20506813,mixed,other
2359668194,mixed,other
326183612,mixed,remain
28970862,mixed,other
809212045,mixed,other
379684649,mixed,other
38392000,mixed,other
600481665,mixed,other
493214159,mixed,other
287212988,mixed,other
89910128,mixed,other
18269121,positive,other
1565387353,mixed,other
113475754,mixed,remain
1722640027,mixed,other
1447505143,mixed,other
233978509,mixed,other
3328324881,negative,other
16647735,mixed,other
400332409,positive,other
65587194,mixed,other
116176753,mixed,other
15851554,mixed,other
60224020,mixed,other
1425210032,mixed,other
361178692,mixed,other
744320436,mixed,other
204833926,mixed,other
93474576,mixed,remain
115057095,mixed,other
1280712997,mixed,other
1221100849,mixed,other
1670601139,mixed,other
2976194712,mixed,other
584769683,mixed,other
421794008,mixed,other
303671545,negative,other
20242340,mixed,other
208571127,mixed,other
146366133,mixed,other
61736345,mixed,other
376127682,mixed,other
303823238,mixed,other
531701221,positive,other
3524056997,mixed,other
266188546,mixed,other
4692461484,negative,remain
327352286,mixed,other
231401935,mixed,other
46163017,mixed,other
715885958,mixed,other
2184934963,mixed,other
268290139,mixed,other
404869528,negative,leave
2540379048,mixed,other
4351823249,mixed,other
3392453501,mixed,remain
516013018,mixed,other
42589787,mixed,other
2359203647,mixed,other
237288218,mixed,other
176981352,mixed,other
4703480701,negative,remain
587436299,mixed,other
10897702,mixed,other
32761187,mixed,other
583851456,mixed,other
96213438,mixed,other
20326751,mixed,other
309883618,mixed,other
4425709875,mixed,other
83159115,mixed,other
2910645063,mixed,other
4126539497,mixed,other
115370459,mixed,other
861144656,mixed,other
21230017,mixed,other
50278038,positive,other
376364866,positive,other
605704552,positive,other
1275427100,mixed,other
1331245213,mixed,other
382685028,mixed,other
1886122698,mixed,other
2943799235,positive,other
65518478,mixed,other
233292368,positive,other
2987519313,mixed,other
114563326,mixed,other
787977402,mixed,other
407660055,mixed,other
794541402,positive,other
524122127,mixed,other
217779492,mixed,remain
34974787,mixed,other
733168424,mixed,other
792378138,mixed,other
4008332787,mixed,other
427622541,mixed,other
579793835,mixed,other
238108301,mixed,other
280867595,mixed,other
4484891777,mixed,remain
21312185,mixed,other
49126161,mixed,other
229895793,mixed,other
25781546,mixed,other
41231330,mixed,remain
28258283,mixed,other
64353348,mixed,other
176766264,mixed,other
344870997,mixed,other
4713320237,negative,other
2369117767,mixed,other
185238719,negative,other
246869317,mixed,other
152634544,mixed,other
2675015052,positive,remain
4652369234,mixed,other
2493793087,mixed,other
205376780,mixed,other
845553265,mixed,other
207439718,mixed,other
177552925,mixed,other
2591708398,mixed,other
162427574,mixed,other
771675948,mixed,other
72825260,mixed,other
498980661,mixed,other
1951579225,mixed,other
927254347,mixed,other
1650208873,mixed,other
37950851,mixed,other
20481891,mixed,other
787189164,mixed,other
550001848,mixed,other
2252755789,mixed,other
1240485961,mixed,other
558164020,mixed,other
2717551425,mixed,other
408268854,mixed,other
2962791503,mixed,other
879090528,mixed,other
186135899,mixed,other
15964862,positive,other
113333255,mixed,other
539796290,mixed,other
48388820,mixed,other
2726477550,mixed,other
4688559642,mixed,other
2873684716,mixed,other
2317405230,mixed,other
15300677,mixed,other
2572722858,mixed,other
716115859,mixed,other
630506149,mixed,other
117808491,mixed,other
3300993130,mixed,remain
1198887463,mixed,other
16404379,mixed,other
1006708854,mixed,other
337218222,positive,remain
2665272079,mixed,other
144830278,mixed,other
335179740,mixed,other
1080836107,negative,other
19777733,mixed,other
3434555463,mixed,other
2163078708,mixed,other
235508398,mixed,other
93941450,mixed,other
841799191,mixed,other
849109190,mixed,other
79564194,mixed,other
4309985687,mixed,other
292346558,mixed,other
70121644,mixed,other
15921716,mixed,other
258091495,negative,leave
596614457,mixed,other
31168235,positive,remain
377283441,mixed,other
24234737,mixed,other
2212564818,mixed,other
2368855806,mixed,other
14623975,mixed,other
859652864,mixed,other
301491557,mixed,other
407790463,mixed,other
399361056,mixed,other
3575771895,mixed,other
2325073788,mixed,other
3299021055,mixed,other
757295132,mixed,other
1472626488,mixed,other
390294586,mixed,other
65017259,mixed,other
157167481,mixed,other
1241258612,mixed,other
49943918,mixed,other
2724082992,mixed,other
185167847,mixed,remain
325489535,mixed,other
1860699690,mixed,other
216122857,mixed,other
262194324,mixed,remain
605933238,mixed,other
1907248850,mixed,other
